motor_type,temperature,vibration,current,speed,maintenance
Dust Collector Fan Motor,68.40143073819762,6.671315979297796,18.93256398445762,2239.720186625979,0
Hybrid Moulding Machine Motor,60.36465095587958,4.275634745533578,31.548547501705734,1428.3357756400208,0
Automatic Mould-Handling Motor,75.60029005752013,1.7783110888765066,25.594183807290904,1743.9583220558693,0
Dust Collector Fan Motor,68.10862883624772,10.985999034865582,17.96357453076064,1751.5472323354925,1
Hybrid Moulding Machine Motor,66.53642306247588,7.659930707308647,34.73695352491245,1849.890824171037,0
Dust Collector Fan Motor,67.13913851257523,6.643395612392027,13.991457278141707,1797.612704860957,0
ID Fan Motor,52.39533892302412,1.8474646801319925,12.349259896034255,1664.007481731394,0
Dust Collector Fan Motor,63.19882778119983,6.395157844102815,32.7892658151461,1409.9579146822525,0
Hydraulic Gesa Moulding Motor,83.44300914406787,7.153133655127634,62.65418515798107,1799.3438154792084,1
Dust Collector Fan Motor,69.062061362492,6.107976836891586,7.185546555034698,1306.0411436422687,0
Hybrid Moulding Machine Motor,61.54598145563121,6.139781110695961,25.48366308590671,1679.9786189988613,0
Dust Collector Fan Motor,57.26786379252005,6.834380928765128,13.86799947022234,1481.2029131392667,0
Automatic Mould-Handling Motor,81.4591782579381,7.74861902635819,25.212051066269314,977.7054427894878,0
ID Fan Motor,51.31958401875436,2.137036376214246,10.447292725835085,1551.1248667126463,0
Hybrid Moulding Machine Motor,58.53068128258559,8.065191063769543,31.20695644372005,1289.4984269927772,1
Hydraulic Gesa Moulding Motor,85.9943238211449,14.366046206393015,39.34040740002612,1437.3118538003907,1
Hybrid Moulding Machine Motor,85.43074361374359,3.851536140477149,44.564302364606995,847.8536231295907,1
Hydraulic Gesa Moulding Motor,85.01847935305443,7.194552773911291,46.49211371780983,1383.1746367520886,1
Hydraulic Gesa Moulding Motor,73.44506662097021,8.67541201620764,32.81632646838807,1555.0079759337466,1
Hydraulic Gesa Moulding Motor,84.99483640313115,10.728549963990961,53.16479646038342,1369.4530206435745,1
ID Fan Motor,43.23905195023701,4.9726703399392616,7.227760180359055,1487.973446203034,0
Hybrid Moulding Machine Motor,76.59110548979481,3.404260779059885,45.313676572250984,1861.7780422849764,0
Hydraulic Gesa Moulding Motor,97.6540439299233,6.872028968544401,44.963908920101254,1811.971406218823,1
ID Fan Motor,56.951060779174384,2.2999311602957935,15.235716801885193,1286.8642350495145,0
Hybrid Moulding Machine Motor,82.69511204504643,9.536197834768366,43.318524002711996,1739.8497760512444,1
ID Fan Motor,55.1920248943946,1.59589855558458,13.839888571756466,1296.6853890743682,0
ID Fan Motor,51.37396557062013,2.409019125018144,16.372274346452844,1672.6108881577127,0
Automatic Mould-Handling Motor,66.97507266788352,7.597622649694104,22.15266045631762,1101.624578493818,0
Automatic Mould-Handling Motor,64.53089017318061,6.073305505054572,39.48563323730397,1715.68599319952,0
Dust Collector Fan Motor,69.85704880626895,8.62231777263621,10.484465925807026,1349.261253926815,1
ID Fan Motor,49.83169778585954,1.443445642213113,15.84879741838047,1484.14201371261,0
Dust Collector Fan Motor,59.85185415695886,7.855680256162474,18.34207874938251,1580.577683658977,0
Hydraulic Gesa Moulding Motor,80.4918414773113,9.9884217876944,38.89556490996828,1609.2820217413316,1
Dust Collector Fan Motor,69.45456672619999,5.579259682877908,14.431342472666026,1115.6106979569436,0
Automatic Mould-Handling Motor,53.34354771595876,6.9485244442576155,25.90839555559815,1271.879977700008,0
Hybrid Moulding Machine Motor,68.00871738772805,5.807966750277698,43.68888037370921,1744.721163761789,0
Automatic Mould-Handling Motor,62.87542721150773,7.270970032725541,27.200174982764665,1664.8424377496203,0
Dust Collector Fan Motor,55.06944801257801,7.211079556160808,10.23864816499621,1570.2412641339888,0
Automatic Mould-Handling Motor,86.24798644593191,3.401211847677129,32.356197939630846,984.7512797577722,1
Hydraulic Gesa Moulding Motor,78.86753899957543,7.242320250846625,67.19034138465993,1673.373154137453,1
Automatic Mould-Handling Motor,70.75800977971889,3.1197021711265736,41.82501460938609,1351.2909771930167,0
ID Fan Motor,43.604941672507195,2.5941152788223714,19.245500114659926,1687.0646570704912,0
Hybrid Moulding Machine Motor,81.60777478674471,8.182953378174895,38.338528192194715,1132.7105291131902,1
ID Fan Motor,58.23479261909683,2.909955063242937,8.577954568086987,1313.746434215207,0
Dust Collector Fan Motor,54.65171405125069,8.155907790211515,22.555265999519,1675.1658883125938,1
Automatic Mould-Handling Motor,69.85358450781852,2.7795532269808003,32.22386451794167,1936.4431934975228,0
Dust Collector Fan Motor,58.72081349534208,7.2965608676877185,17.27431110835331,1625.8597331721082,0
Automatic Mould-Handling Motor,81.34241143059222,5.950571178639783,31.85210191436457,494.5168449285966,0
Dust Collector Fan Motor,58.46251626712804,1.8117587446724457,21.534341684435205,1601.6161508608907,0
Automatic Mould-Handling Motor,78.93911973236152,3.24994918468751,26.670447978158876,1145.7653812048982,0
ID Fan Motor,51.68885112464532,5.569839142801903,9.743009605370446,1555.365390959111,0
Dust Collector Fan Motor,79.89052477789116,9.77322929217882,27.78557508757764,1786.9321045042866,1
Dust Collector Fan Motor,62.54917231382952,6.131187691366357,24.541647038065562,1073.7046316781662,0
Automatic Mould-Handling Motor,73.29815377475072,4.093543901345449,35.57109957965372,1786.5915625711532,0
Hybrid Moulding Machine Motor,45.03793423377897,8.502341599073656,34.81845053631753,1234.187263700498,1
ID Fan Motor,54.5039158849438,2.35390298994006,18.053798972968522,1689.2435053664333,0
Automatic Mould-Handling Motor,65.92873653744749,7.113310567545584,33.64551734933801,1175.4891481258796,0
Hybrid Moulding Machine Motor,66.85349031899976,7.154157431741197,53.76891196229927,1408.7328356484559,0
Automatic Mould-Handling Motor,78.03780309490506,2.2466169187238365,35.74392247932937,2002.6642180633457,0
Hydraulic Gesa Moulding Motor,85.14574777544837,8.091901259978556,48.82868541010944,1658.6246537398983,1
Hydraulic Gesa Moulding Motor,75.57403724488952,8.705313847675722,52.1183342091784,1917.149934372224,1
Hydraulic Gesa Moulding Motor,90.91059399743753,11.784094455704363,56.49858315853615,1543.788482913945,1
Hybrid Moulding Machine Motor,64.58009145674397,7.671935640187559,28.019374729740502,1590.5375699458398,0
Hybrid Moulding Machine Motor,73.181346153538,6.803762528504289,28.28349674459954,1232.263248192929,0
Automatic Mould-Handling Motor,83.8633019606159,3.6146768843397945,29.46777185958374,1573.583351333529,0
Dust Collector Fan Motor,61.15838100682385,7.428172225905062,19.043496503002576,1449.224734783108,0
Automatic Mould-Handling Motor,76.0164428768951,2.737947217016114,15.897340129258438,1192.0077795792809,0
Dust Collector Fan Motor,67.81031047539634,9.37978691325258,24.958747471735833,1386.925732375831,1
ID Fan Motor,57.450070986368665,2.494360714671793,13.784000378668743,1289.0185432309581,0
Hydraulic Gesa Moulding Motor,64.00211227215614,14.744372995975894,56.19990070838715,1604.3718348974658,1
ID Fan Motor,51.35592640740727,4.455188003941631,13.055577721816077,1322.8565794366875,0
ID Fan Motor,48.905069086129615,2.574015819817566,13.715266001322291,1707.9316821789432,0
ID Fan Motor,56.435850800922076,4.215189115255425,6.64850603515907,1665.4677810637272,0
Dust Collector Fan Motor,54.869275954994364,5.884032105135532,15.309718685676707,2103.0027867900003,0
Automatic Mould-Handling Motor,81.19154261005198,9.114990939423397,30.166349661403263,1281.5991176312596,1
Hybrid Moulding Machine Motor,70.6513982765293,6.445486654795413,39.83676598665613,1937.2075674813063,0
Hydraulic Gesa Moulding Motor,74.20707773381561,4.640014175223863,56.84005473992193,1987.4035375408682,0
Hydraulic Gesa Moulding Motor,68.31156532258548,8.878491918212076,78.73890948222387,1613.9603552127244,1
ID Fan Motor,60.29865866288296,2.4065953635846378,11.278080345637498,2457.932270353458,0
Hybrid Moulding Machine Motor,50.16366182273884,3.9063664982156343,38.47442270017603,1236.84443981349,0
Automatic Mould-Handling Motor,76.13270410537764,2.1234440433652666,37.35383147660163,1299.5567743383017,0
Hybrid Moulding Machine Motor,61.50955255567058,3.690246332837267,26.298830889810397,1660.6732340665287,0
Dust Collector Fan Motor,68.8778625383558,4.307286690018253,14.138701006095229,1808.9882452743484,0
Automatic Mould-Handling Motor,82.8889929803345,4.456175997853127,30.218582086913386,1115.0467716210576,0
Hybrid Moulding Machine Motor,65.08143344942121,5.210707325167494,43.57578683652942,1728.2714229470723,0
Automatic Mould-Handling Motor,85.03498453552865,3.744166954803835,32.72094165123716,1337.2595799881412,1
ID Fan Motor,56.59033626904187,2.44596781260536,16.594933931717755,1929.7026093652505,0
Hybrid Moulding Machine Motor,62.242716597857594,7.408864851718399,32.75893241488333,1583.1188251312537,0
Hybrid Moulding Machine Motor,75.21669855892218,7.314490791455416,42.332611618928034,1394.0501121567936,0
Hydraulic Gesa Moulding Motor,64.89522020884387,4.47252513195111,59.15063565857477,1719.6421690455347,0
ID Fan Motor,54.45298528266288,-0.18805987822340375,10.006550431230213,1797.8065616738377,0
Dust Collector Fan Motor,61.34369331310082,5.396230989618896,19.46179500004424,1362.272680933624,0
Automatic Mould-Handling Motor,71.08241850956178,3.155179631002995,42.923005515755534,1403.303859236598,0
ID Fan Motor,66.66326135865162,0.5525065030585921,15.182812566798969,1685.5991812441948,0
Automatic Mould-Handling Motor,65.96298139269872,5.6487185634432056,20.56768167072158,1856.3038165384692,0
Hybrid Moulding Machine Motor,61.69180650587936,7.759546046100453,50.41416331637554,1386.5741697049996,0
Hydraulic Gesa Moulding Motor,86.16689419590698,8.038745345818795,60.25945148910339,1646.756139044299,1
Automatic Mould-Handling Motor,83.5925722499984,5.692355491665483,17.512872777967477,1071.5907500697706,0
Hybrid Moulding Machine Motor,61.43334572792838,5.740958236730604,55.69094572911979,1386.8165382348934,0
Automatic Mould-Handling Motor,69.64671814046078,4.818933435391679,32.655842644552116,1557.14990393372,0
ID Fan Motor,58.078634789056494,2.1885439868992993,14.955241923550012,1684.610245203916,0
Hybrid Moulding Machine Motor,70.34979005843708,6.885789579083966,64.50095092675423,1782.6936630803605,1
ID Fan Motor,58.95628351712171,2.036227939297631,13.35805793527536,1306.2685948090295,0
Hydraulic Gesa Moulding Motor,78.56152943092552,6.844137866523806,56.28760595089755,1325.9915992534682,0
Hybrid Moulding Machine Motor,77.19947711747845,2.4592234789085303,27.355810970243752,1179.6591235262422,0
ID Fan Motor,57.569877774840975,3.5789628564249902,15.609876890007133,1564.3352501914924,0
Hydraulic Gesa Moulding Motor,73.9420332218606,9.885214850417352,30.609833623351705,1351.2424767789562,1
Dust Collector Fan Motor,79.88547556696432,7.718620195386889,13.151148873556386,1285.3584908605585,0
Hybrid Moulding Machine Motor,72.38639974568999,8.104826337403878,47.839398078994456,2306.260309709088,1
Hybrid Moulding Machine Motor,69.31758740633563,8.688769951278772,35.33711076113048,1234.5550899931059,1
Hybrid Moulding Machine Motor,88.94682161087209,3.71736393234072,54.66160663022576,2024.8743915817497,1
Hydraulic Gesa Moulding Motor,96.81878885018392,10.827162143794759,49.55893129773328,1349.2201618181302,1
Hybrid Moulding Machine Motor,89.53848445748032,6.060285468919158,41.47845768141383,1665.4456128121403,1
ID Fan Motor,68.74530354447258,2.628450858494457,11.577879791990771,1444.6930047848712,0
ID Fan Motor,55.63707260693327,1.9365373851264,11.218809217671623,1591.3985486094246,0
Dust Collector Fan Motor,53.74946029062533,5.83378885474261,8.971677755813987,1728.0167891068809,0
ID Fan Motor,53.77038977312053,2.5082419059268446,16.337918332292283,1326.740971947734,0
ID Fan Motor,52.04589392716264,0.8885147220764702,9.676888845984113,1756.1139137048483,0
ID Fan Motor,53.085676386000294,1.544768971835813,16.304028554394392,1506.3934946015827,0
Hydraulic Gesa Moulding Motor,76.4775338941092,7.839402713039915,66.37159297776208,1473.835320475305,1
Hydraulic Gesa Moulding Motor,63.46759072259777,1.9260238751267869,67.47023900594881,1445.556501126241,1
Hydraulic Gesa Moulding Motor,90.09791245365028,4.003671989339941,70.77925608742399,1206.313426167819,1
Hybrid Moulding Machine Motor,65.65245053484904,6.866982529963874,59.34664753906509,1769.0517947596595,0
Dust Collector Fan Motor,73.61097596192944,7.184703842216347,13.978499869642574,1580.2220947066392,0
Hybrid Moulding Machine Motor,78.27772852895191,6.784799070251925,19.90666883406765,1231.143161305002,0
ID Fan Motor,56.011928031800366,3.0303287794832907,7.638403690228616,1923.279713923881,0
Automatic Mould-Handling Motor,75.5557555999816,10.093666562897287,27.589958117385592,1404.7963221814175,1
Automatic Mould-Handling Motor,77.0991208964187,8.373278371608688,34.470158276485016,1775.2635619992361,1
Hybrid Moulding Machine Motor,68.84316239704962,1.7953773862559022,33.41530110710846,1527.8534703423345,0
Hydraulic Gesa Moulding Motor,73.15824944860357,9.355453538359566,75.03708499737242,1457.749691158243,1
Hybrid Moulding Machine Motor,79.43147855576927,5.661510693065518,31.136430255687166,1449.5834802934905,0
ID Fan Motor,61.003493908257866,1.6952557491080262,17.569861200257314,1424.9860456203141,0
Automatic Mould-Handling Motor,96.90825159872752,2.2429412999135057,27.127819489153715,1569.638553557601,1
Automatic Mould-Handling Motor,56.64342367137963,7.342491578643087,42.68517194308586,1733.8700181721144,0
ID Fan Motor,63.382477004399895,6.204586180238087,13.795122074266066,1191.1095953016372,0
Hydraulic Gesa Moulding Motor,76.30358858977111,9.838981596808019,74.65463119179412,1918.7051432369867,1
Automatic Mould-Handling Motor,87.73640332151646,4.003464233799301,23.075894521791948,1562.5065887877838,1
Hydraulic Gesa Moulding Motor,94.66547962847665,7.833516480868608,77.71955359870537,2110.7034957116266,1
Hybrid Moulding Machine Motor,59.967270634075994,6.744189638900699,38.628544532777376,1452.8107724397291,0
Automatic Mould-Handling Motor,64.01854521969153,4.276377321534865,15.569748625774574,1393.5038147660136,0
Hydraulic Gesa Moulding Motor,75.03548998790458,10.712685694018846,47.87839531774438,813.9846155353516,1
Hybrid Moulding Machine Motor,70.1289093238954,6.890469557352194,42.42279471554141,1266.6243561997858,0
Hybrid Moulding Machine Motor,93.69631993236867,1.9859863177330839,33.80509495589008,1297.0484635652592,1
Automatic Mould-Handling Motor,85.62234330349602,4.06513131235006,23.119513159015398,1667.052353565876,1
Hydraulic Gesa Moulding Motor,64.86254199613869,4.904882320953021,55.91673414051082,1648.1855615981162,0
Automatic Mould-Handling Motor,77.93262103246798,2.63397001333575,25.82478548653476,1669.4442449048788,0
Hydraulic Gesa Moulding Motor,93.21151561998285,13.375042362661782,36.55675608321375,1649.0097669709564,1
Hydraulic Gesa Moulding Motor,81.0173943757275,7.246042374454716,62.856403261685195,1581.4264481402827,1
Automatic Mould-Handling Motor,77.53739661494573,5.935386343530866,38.68629059951478,1529.3949460412687,0
Hydraulic Gesa Moulding Motor,83.92158691867738,12.387028810047804,57.42036886963762,1381.560731122771,1
ID Fan Motor,54.25229322285922,1.092890069376709,11.946112713339367,1617.1568692695002,0
Dust Collector Fan Motor,91.03717834523302,3.5110832003243324,7.110761733754654,2080.9167907706733,1
Automatic Mould-Handling Motor,53.64325786021304,11.275497067319987,38.44845447252841,1566.971674238748,1
Automatic Mould-Handling Motor,86.93956259988278,4.326204348833018,33.3175882298471,1947.5758939035818,1
Hydraulic Gesa Moulding Motor,81.956732809153,7.476812333235785,34.23030068958095,1788.9266994639097,0
Automatic Mould-Handling Motor,63.977196781368505,3.3001609086227077,35.78156807618095,1241.2942880809667,0
Dust Collector Fan Motor,80.65650912433313,5.517171179159588,23.71176218105881,1830.346728674186,0
Dust Collector Fan Motor,76.40749265183292,8.616448155651081,14.83032615958812,1804.2314793839137,1
Automatic Mould-Handling Motor,84.53125045376086,6.026170840194586,35.800766294783976,1654.8534861344874,0
ID Fan Motor,56.08349923965018,2.6742864601379983,9.523054140082234,1593.9356489241793,0
ID Fan Motor,49.24103201851811,3.670061314364162,13.881289242113159,943.2486687149028,0
Hybrid Moulding Machine Motor,85.52605599032715,8.180151297734419,44.68735813275234,1737.8798821457754,1
